id,tituloPincipal,tituloOriginal,anoLancamento,tempoMinutos,genero,notaMedia,numeroVotos,generoArtista,personagem,nomeArtista,anoNascimento,anoFalecimento,profissao,titulosMaisConhecidos,emIngles
tt9445114,Bus Stop,Bus Stop,2017,125,Romance,5.1,39,actor,N,Hemant Dhome,1986,N,"actor,writer,director","tt8983182,tt6009102,tt15380718,tt10392914",True
tt9446952,Chahato Mi Tula,Chahato Mi Tula,2016,143,Romance,7.3,7,actor,N,Bharat Ganeshpure,N,N,"actor,music_department","tt1708453,tt13491110,tt0995718,tt0400234",False
tt9454176,Aamhi Befikar,Aamhi Befikar,2019,N,Romance,7.2,6,actor,N,Swapnil Kale,N,N,actor,"tt8665610,tt15742642,tt9454176",False
tt9460596,About Youth,You yi zhong xi huan,2018,87,Romance,4.3,6,actor,Tsui Hsiu-Nan,Bii,1989,N,"actor,soundtrack","tt8178348,tt3715634,tt6283862,tt9460596",False
tt9466424,Oru Kaatil Oru Paykappal,Oru Kaatil Oru Paykappal,2018,122,Romance,4.5,24,actor,N,Shine Tom Chacko,1983,N,"actor,assistant_director","tt9448332,tt14002046,tt7026666,tt11301946",False
tt9518824,Enakta Leiringei,Enakta Leiringei,2017,N,Romance,9.6,5,actor,N,Kaiku,N,N,actor,"tt2420836,tt9518824",False
tt9536820,Seemathurai,Seemathurai,2018,115,Romance,6.5,15,actress,N,Varsha Bollamma,1995,N,actress,"tt9260636,tt7019842,tt15422468,tt7951430",False
tt9543238,Starting Up Love,Starting Up Love,2019,77,Romance,5.4,396,actor,Liam,Rocky Myers,N,N,actor,"tt5574490,tt7439064,tt6316900,tt4052886",True
tt9546080,Crazy Love,Crazy Love,2013,90,Romance,7.2,33,actor,School Principal,Ray Sahetapy,1957,N,actor,"tt3868062,tt1445099,tt1899353,tt4373670",True
tt9574444,The Gift,The Gift,2019,86,Romance,6.5,24,actor,Dennis,Joem Bascon,N,N,actor,"tt10107882,tt11531248,tt11531544,tt2177347",True
tt9575164,From Miyamoto to You,Miyamoto kara Kimi e,2019,129,Romance,6.9,544,actor,Kaoru Tajima,Tokio Emoto,1989,N,actor,"tt1462667,tt1270842,tt6194486,tt0824406",False
tt9579634,S.P.A.R.K.,S.P.A.R.K.,2019,66,Romance,5.9,11,actor,Lolo Dan,Dante Rivero,N,N,"actor,director,producer","tt0345547,tt3887724,tt0375031,tt1243381",False
tt9647776,Almost a Miracle,Machida-kun no Sekai,2019,120,Romance,6.5,199,actor,Hajime Machida,Kanata Hosoda,2001,N,actor,"tt9647776,tt21439866,tt11219254,tt4657280",False
tt9680080,Dandupalya 4,Dandupalya 4,2019,121,Romance,7.9,51,actress,N,Sneha Nair,N,N,"actress,writer,miscellaneous","tt13243778,tt6467460,tt8779064,tt9680080",False
tt9680090,Thipparaa Meesam,Thippara Meesam,2019,152,Romance,5.3,113,actor,Advocate,Rajsekhar Aningi,N,N,actor,"tt4849438,tt9389998,tt2631186,tt9664732",False
tt9691324,Sab Kushal Mangal,Sab Kushal Mangal,2020,132,Romance,4.2,274,actor,Mishraji,Kaushik Satish,N,N,actor,"tt1606711,tt7254266,tt8928270,tt9691324",False
tt9723328,My Culture,My Culture,2019,73,Romance,9.2,16,actress,Beatriz,Elena Estér,N,N,actress,"tt8792770,tt11946480,tt5208178,tt9723328",True
tt9728368,Dagli Occhi dell'Amore,Dagli Occhi dell'Amore,2019,90,Romance,4.0,8,actress,N,Serena Bennato,1945,N,actress,"tt0072786,tt0094901,tt0194926,tt0471490",False
tt9730696,Law of Attraction,Law of Attraction,2020,84,Romance,6.2,113,actor,Derrick Walker,Joseph Almani,N,N,"actor,stunts","tt9730696,tt5876196,tt10533580,tt2486862",True
tt9743420,First Love,Tinh dau tho ngay,2019,85,Romance,5.1,18,actress,My An,Lam Thanh My,N,N,actress,"tt4777250,tt3595748,tt2724790,tt4911780",False
tt9765480,Elise,Elise,2019,105,Romance,7.4,87,actress,Elise,Janine Gutierrez,1989,N,actress,"tt11156674,tt2222500,tt5890698,tt14766058",False
tt9766610,Cho Em Gan Anh Them Chut Nua,Cho Em Gan Anh Them Chut Nua,2016,96,Romance,5.6,17,actor,N,Vo Dinh Hieu,N,N,actor,"tt15173988,tt9766610,tt5994790,tt11242932",False
tt9840958,Love Struck Sick,Love Struck Sick,2019,92,Romance,5.6,3183,actor,Tim Gayland Fan,Jim Averill,N,N,"cinematographer,actor,producer","tt13284126,tt9840958,tt8018008,tt21213644",True
tt9878866,Subha Love,Subha Love,2019,128,Romance,5.2,6,actor,N,Rabindra Jha,N,N,actor,"tt7869010,tt6249904,tt6944552,tt7860150",True
