id,tituloPincipal,tituloOriginal,anoLancamento,tempoMinutos,genero,notaMedia,numeroVotos,generoArtista,personagem,nomeArtista,anoNascimento,anoFalecimento,profissao,titulosMaisConhecidos,Is_English
tt12326110,Senior Citizen,Politis tritis ilikias,2020,84,Drama,6.8,134,actor,Theoharis,Antonis Katsaris,N,N,actor,"tt0263579,tt5082208,tt7358826,tt12326110",False
tt12327140,What are the Odds?,What are the Odds?,2019,92,Drama,5.2,850,actress,Paloma - My Lady,Priyanka Bose,1982,N,actress,"tt2178470,tt5641300,tt10199974,tt3741834",True
tt12329148,30 Years Blues,30 Anos Blues,2019,80,Drama,7.7,23,actress,N,Irene Andrade,N,N,actress,tt12329148,True
tt12330184,R#J,R#J,2021,91,Drama,6.6,85,actor,Romeo,Camaron Engels,N,N,actor,"tt12330184,tt11771594,tt10888878,tt9098432",False
tt12338648,Mehandi Laga Ke Rakhna 3,Mehandi Laga Ke Rakhna 3,2020,161,Drama,7.3,117,actor,Comedian,Rohit Singh Matru,N,N,actor,"tt5216550,tt6371946,tt21313970,tt7484128",False
tt12343866,Vigilia en Agosto,Vigilia en Agosto,2019,76,Drama,6.5,8,actor,N,Michel Noher,1983,N,actor,"tt10230502,tt1391034,tt1287390,tt6556846",False
tt12345200,Vezham,Vezham,2022,120,Drama,6.1,375,actress,N,Baby Harshika,N,N,actress,tt12345200,False
tt12345940,Femi,Femi,2022,84,Drama,6.1,32,actor,Dennis (Femi),Yannick Jozefzoon,N,N,"actor,script_department","tt10805796,tt9210484,tt11307158,tt10082944",False
tt12345944,Lai Lag,Lai Lag,2020,N,Drama,3.3,7,actor,N,Minar Malhotra,N,N,"director,actor,writer","tt8389836,tt5785158,tt5159322,tt19396828",False
tt12350146,Save Rosemary,Save Rosemary,2020,102,Drama,3.8,7,actress,Rosemary's Friend,Firuze Dogru,N,N,actress,"tt12350146,tt13096698",True
tt12350518,DAU. Katya Tanya,DAU. Katya Tanya,2020,103,Drama,6.1,214,actress,Katya,Ekaterina Yuspina,N,N,actress,"tt12350518,tt1728616,tt12313622",False
tt12351994,Kukira Kau Rumah,Kukira Kau Rumah,2021,90,Drama,5.3,387,actress,Niskala,Prilly Latuconsina,N,N,"actress,producer,soundtrack","tt12351994,tt13830318,tt14403244,tt15617746",False
tt12356886,Checklist,Checklist,2020,70,Drama,7.5,8,actor,Larry,Keith Lamont Johnson,N,N,actor,"tt18297438,tt11746474,tt7167412,tt0315733",True
tt12357296,Un tal Alonso Quijano,Un tal Alonso Quijano,2020,102,Drama,6.2,118,actress,Lorenza,Brenda Quiñonez,N,N,actress,tt12357296,False
